-2 0 4
-1.02986 0 4.24254

-1.9 0 3.61
-0.932925 0 3.86449

-1.8 0 3.24
-0.836482 0 3.50764

-1.7 0 2.89
-0.740634 0 3.17217

-1.6 0 2.56
-0.64552 0 2.85827

-1.5 0 2.25
-0.551317 0 2.56623

-1.4 0 1.96
-0.458258 0 2.29634

-1.3 0 1.69
-0.366654 0 2.04898

-1.2 0 1.44
-0.276923 0 1.82462

-1.1 0 1.21
-0.189634 0 1.6238

-1 0 1
-0.105573 0 1.44721

-0.9 0 0.81
-0.0258427 0 1.29564

-0.8 0 0.64
0.0479983 0 1.17

-0.7 0 0.49
0.113733 0 1.07124

-0.6 0 0.36
0.168221 0 1.00018

-0.5 0 0.25
0.207107 0 0.957107

-0.4 0 0.16
0.224695 0 0.940869

-0.3 0 0.09
0.214496 0 0.947493

-0.2 0 0.04
0.171391 0 0.968477

-0.1 0 0.01
0.0961161 0 0.990581

0 0 0
0 0 1

0.1 0 0.01
-0.0961161 0 0.990581

0.2 0 0.04
-0.171391 0 0.968477

0.3 0 0.09
-0.214496 0 0.947493

0.4 0 0.16
-0.224695 0 0.940869

0.5 0 0.25
-0.207107 0 0.957107

0.6 0 0.36
-0.168221 0 1.00018

0.7 0 0.49
-0.113733 0 1.07124

0.8 0 0.64
-0.0479983 0 1.17

0.9 0 0.81
0.0258427 0 1.29564

1 0 1
0.105573 0 1.44721

1.1 0 1.21
0.189634 0 1.6238

1.2 0 1.44
0.276923 0 1.82462

1.3 0 1.69
0.366654 0 2.04898

1.4 0 1.96
0.458258 0 2.29634

1.5 0 2.25
0.551317 0 2.56623

1.6 0 2.56
0.64552 0 2.85827

1.7 0 2.89
0.740634 0 3.17217

1.8 0 3.24
0.836482 0 3.50764

1.9 0 3.61
0.932925 0 3.86449

2 0 4
1.02986 0 4.24254

