-2.5 0 0
-2.5 0 1.62482

-2.5 0 1.62482
-2.30173 0 9.9992

-2.30173 0 9.9992
0.183564 0 109.968

-2.4 0 0
-2.4 0 1.57595

-2.4 0 1.57595
-2.20843 0 10.0006

-2.20843 0 10.0006
0.178543 0 109.972

-2.3 0 0
-2.3 0 1.52826

-2.3 0 1.52826
-2.11529 0 10.0008

-2.11529 0 10.0008
0.173234 0 109.975

-2.2 0 0
-2.2 0 1.48416

-2.2 0 1.48416
-2.02235 0 9.99984

-2.02235 0 9.99984
0.167598 0 109.976

-2.1 0 0
-2.1 0 1.44005

-2.1 0 1.44005
-1.92948 0 10

-1.92948 0 10
0.161773 0 109.978

-2 0 0
-2 0 1.39952

-2 0 1.39952
-1.83679 0 9.99903

-1.83679 0 9.99903
0.155648 0 109.979

-1.9 0 0
-1.9 0 1.36137

-1.9 0 1.36137
-1.7442 0 9.99921

-1.7442 0 9.99921
0.149307 0 109.981

-1.8 0 0
-1.8 0 1.32322

-1.8 0 1.32322
-1.6517 0 9.99939

-1.6517 0 9.99939
0.142779 0 109.983

-1.7 0 0
-1.7 0 1.28984

-1.7 0 1.28984
-1.55935 0 9.99955

-1.55935 0 9.99955
0.135993 0 109.985

-1.6 0 0
-1.6 0 1.25647

-1.6 0 1.25647
-1.46708 0 9.99971

-1.46708 0 9.99971
0.12904 0 109.987

-1.5 0 0
-1.5 0 1.22547

-1.5 0 1.22547
-1.37491 0 9.99986

-1.37491 0 9.99986
0.121893 0 109.989

-1.4 0 0
-1.4 0 1.19686

-1.4 0 1.19686
-1.28283 0 10

-1.28283 0 10
0.114564 0 109.99

-1.3 0 0
-1.3 0 1.16825

-1.3 0 1.16825
-1.19082 0 10.0001

-1.19082 0 10.0001
0.107094 0 109.992

-1.2 0 0
-1.2 0 1.14441

-1.2 0 1.14441
-1.09892 0 10.0003

-1.09892 0 10.0003
0.0994366 0 109.993

-1.1 0 0
-1.1 0 1.12057

-1.1 0 1.12057
-1.00708 0 10.0004

